node,hopcount,latency,power,deploymentPenalty,cost
168,6,617,668.0,1,1
169,5,764,801.5,40,1
170,7,1256,684.0,1,1
171,6,614,768.0,40,1
172,6,814,594.0,1,1
173,6,575,545.0,40,1
174,6,563,581.5,1,1
175,2,156,717.0,40,1
176,6,688,623.5,1,1
177,6,658,722.5,40,1
178,7,892,818.0,1,1
179,7,697,739.0,40,1
180,7,913,574.0,1,1
181,5,822,771.5,40,1
182,5,657,809.0,1,1
183,6,717,802.0,40,1
184,5,458,622.0,1,1
185,4,546,596.0,40,1
186,6,751,738.0,1,1
187,5,560,606.0,40,1
188,5,562,807.0,1,1
189,4,438,551.5,40,1
190,5,649,561.0,1,1
191,4,390,663.0,40,1
192,6,1108,664.5,1,1
193,7,942,586.5,40,1
194,6,729,810.5,1,1
195,1,0,618.0,40,1
196,5,738,666.0,1,1
197,7,799,595.5,40,1
198,6,948,748.5,1,1
199,8,1039,734.0,40,1
