node,hopcount,latency,power,deploymentPenalty,cost
105,5,502,750.0,1,1
106,3,262,657.0,40,1
107,4,226,668.0,1,1
108,3,166,715.5,40,1
109,2,144,652.0,1,1
110,4,288,715.0,40,1
111,4,435,572.5,1,1
112,4,370,577.0,40,1
113,5,473,797.5,1,1
114,5,623,763.5,40,1
115,3,399,759.0,1,1
116,5,535,552.0,40,1
117,3,315,819.0,1,1
118,5,481,565.5,40,1
119,6,677,741.5,1,1
120,3,297,661.5,40,1
121,6,337,651.5,1,1
122,4,331,540.5,40,1
123,5,499,815.5,1,1
124,6,517,551.5,40,1
125,4,373,542.0,1,1
126,5,440,796.0,40,1
127,3,330,808.5,1,1
128,4,448,541.0,40,1
129,5,519,563.0,1,1
130,5,362,820.5,40,1
131,5,565,821.5,1,1
132,5,545,824.5,40,1
133,4,319,809.5,1,1
134,4,409,609.5,40,1
135,5,449,540.0,1,1
136,6,549,553.5,40,1
137,5,354,573.5,1,1
138,6,521,663.5,40,1
139,5,391,653.0,1,1
140,4,367,590.5,40,1
141,5,519,768.0,1,1
142,6,502,770.5,40,1
143,5,442,657.5,1,1
144,5,579,574.0,40,1
145,6,402,586.0,1,1
146,5,583,531.5,40,1
147,5,507,691.0,1,1
148,5,379,740.5,40,1
149,4,564,624.0,1,1
150,5,519,540.5,40,1
151,5,400,645.5,1,1
152,5,600,766.0,40,1
153,6,610,7500.0,1,1
154,6,616,613.0,40,1
155,5,523,620.0,1,1
156,5,283,690.0,40,1
157,5,462,771.0,1,1
158,6,593,716.0,40,1
159,6,688,704.0,1,1
160,5,360,673.0,40,1
161,5,498,630.0,1,1
162,5,600,749.5,40,1
163,6,467,679.5,1,1
164,6,484,558.0,40,1
165,6,677,726.0,1,1
166,6,532,838.5,40,1
167,6,484,604.5,1,1
168,4,343,668.0,40,1
169,5,686,801.5,1,1
170,5,622,684.0,40,1
171,5,442,768.0,1,1
172,5,486,594.0,40,1
173,5,333,545.0,1,1
174,4,289,581.5,40,1
175,4,406,717.0,1,1
176,5,438,623.5,40,1
177,6,469,722.5,1,1
178,5,562,818.0,40,1
179,3,372,739.0,1,1
180,3,351,574.0,40,1
181,4,580,771.5,1,1
182,4,415,809.0,40,1
183,5,534,802.0,1,1
184,5,579,622.0,40,1
185,4,508,596.0,1,1
186,5,576,738.0,40,1
187,5,482,606.0,1,1
188,1,0,807.0,40,1
189,4,400,551.5,1,1
190,3,375,561.0,40,1
191,4,352,663.0,1,1
192,6,1030,664.5,40,1
193,7,753,586.5,1,1
194,4,455,810.5,40,1
195,5,562,618.0,1,1
196,5,700,666.0,40,1
197,6,557,595.5,1,1
198,6,910,748.5,40,1
199,7,797,734.0,1,1
