node,hopcount,latency,power,deploymentPenalty,cost
117,5,562,819.0,40,1
118,3,276,565.5,1,1
119,6,707,741.5,40,1
120,5,544,661.5,1,1
121,6,493,651.5,40,1
122,6,774,540.5,1,1
123,5,466,815.5,40,1
124,6,673,551.5,1,1
125,5,458,542.0,40,1
126,4,339,796.0,1,1
127,5,577,808.5,40,1
128,4,499,541.0,1,1
129,5,369,563.0,40,1
130,5,497,820.5,1,1
131,3,360,821.5,40,1
132,5,576,824.5,1,1
133,4,370,809.5,40,1
134,6,852,609.5,1,1
135,5,422,540.0,40,1
136,5,576,553.5,1,1
137,4,313,573.5,40,1
138,4,316,663.5,1,1
139,6,525,653.0,40,1
140,6,810,590.5,1,1
141,4,478,768.0,40,1
142,6,541,770.5,1,1
143,6,576,657.5,40,1
144,6,668,574.0,1,1
145,6,423,586.0,40,1
146,3,378,531.5,1,1
147,4,392,691.0,40,1
148,5,498,740.5,1,1
149,6,569,624.0,40,1
150,6,620,540.5,1,1
151,3,195,645.5,40,1
152,5,450,766.0,1,1
153,5,445,7500.0,40,1
154,6,1044,613.0,1,1
155,5,490,620.0,40,1
156,5,402,690.0,1,1
157,6,563,771.0,40,1
158,6,632,716.0,1,1
159,4,453,704.0,40,1
160,4,319,673.0,1,1
161,5,348,630.0,40,1
162,5,450,749.5,1,1
163,5,461,679.5,40,1
164,6,640,558.0,1,1
165,4,472,726.0,40,1
166,4,297,838.5,1,1
167,6,451,604.5,40,1
168,6,505,668.0,1,1
169,3,481,801.5,40,1
170,5,973,684.0,1,1
171,5,437,768.0,40,1
172,5,798,594.0,1,1
173,4,292,545.0,40,1
174,5,513,581.5,1,1
175,4,457,717.0,40,1
176,5,443,623.5,1,1
177,6,436,722.5,40,1
178,5,631,818.0,1,1
179,5,348,739.0,40,1
180,6,573,574.0,1,1
181,5,665,771.5,40,1
182,5,500,809.0,1,1
183,6,668,802.0,40,1
184,5,703,622.0,1,1
185,3,396,596.0,40,1
186,4,359,738.0,1,1
187,3,277,606.0,40,1
188,5,535,807.0,1,1
189,4,451,551.5,40,1
190,5,622,561.0,1,1
191,4,403,663.0,40,1
192,4,825,664.5,1,1
193,7,720,586.5,40,1
194,6,702,810.5,1,1
195,5,613,618.0,40,1
196,4,588,666.0,1,1
197,5,516,595.5,40,1
198,5,798,748.5,1,1
199,6,756,734.0,40,1
