node,hopcount,latency,power,deploymentPenalty,cost
101,5,494,557.0,1,1
102,4,322,659.5,40,1
103,5,396,567.0,1,1
104,5,530,541.0,40,1
105,3,178,750.0,1,1
106,5,428,657.0,40,1
107,4,340,668.0,1,1
108,4,294,715.5,40,1
109,5,466,652.0,1,1
110,5,362,715.0,40,1
111,4,386,572.5,1,1
112,4,330,577.0,40,1
113,6,405,797.5,1,1
114,6,737,763.5,40,1
115,6,721,759.0,1,1
116,5,495,552.0,40,1
117,6,637,819.0,1,1
118,5,441,565.5,40,1
119,5,584,741.5,1,1
120,6,619,661.5,40,1
121,5,379,651.5,1,1
122,5,459,540.5,40,1
123,6,431,815.5,1,1
124,5,559,551.5,40,1
125,6,683,542.0,1,1
126,5,356,796.0,40,1
127,6,652,808.5,1,1
128,6,614,541.0,40,1
129,5,470,563.0,1,1
130,6,490,820.5,40,1
131,5,525,821.5,1,1
132,5,497,824.5,40,1
133,6,485,809.5,1,1
134,5,537,609.5,40,1
135,6,563,540.0,1,1
136,6,717,553.5,40,1
137,6,428,573.5,1,1
138,6,431,663.5,40,1
139,5,505,653.0,1,1
140,5,495,590.5,40,1
141,6,593,768.0,1,1
142,6,554,770.5,40,1
143,7,647,657.5,1,1
144,6,645,574.0,40,1
145,5,300,586.0,1,1
146,5,543,531.5,40,1
147,4,493,691.0,1,1
148,5,409,740.5,40,1
149,6,596,624.0,1,1
150,6,510,540.5,40,1
151,5,360,645.5,1,1
152,5,551,766.0,40,1
153,1,0,7500.0,1,1
154,6,468,613.0,40,1
155,6,455,620.0,1,1
156,5,313,690.0,40,1
157,6,453,771.0,1,1
158,6,513,716.0,40,1
159,4,364,704.0,1,1
160,6,434,673.0,40,1
161,5,449,630.0,1,1
162,5,551,749.5,40,1
163,5,396,679.5,1,1
164,5,526,558.0,40,1
165,6,587,726.0,1,1
166,4,208,838.5,40,1
167,6,489,604.5,1,1
168,5,388,668.0,40,1
169,5,646,801.5,1,1
170,5,346,684.0,40,1
171,5,556,768.0,1,1
172,5,709,594.0,40,1
173,6,407,545.0,1,1
174,5,417,581.5,40,1
175,6,572,717.0,1,1
176,5,378,623.5,40,1
177,6,474,722.5,1,1
178,5,676,818.0,40,1
179,5,449,739.0,1,1
180,5,513,574.0,40,1
181,6,890,771.5,1,1
182,6,725,809.0,40,1
183,5,648,802.0,1,1
184,5,614,622.0,40,1
185,5,511,596.0,1,1
186,4,460,738.0,40,1
187,5,392,606.0,1,1
188,6,415,807.0,40,1
189,6,498,551.5,1,1
190,6,697,561.0,40,1
191,5,407,663.0,1,1
192,6,940,664.5,40,1
193,7,758,586.5,1,1
194,7,777,810.5,40,1
195,7,728,618.0,1,1
196,6,753,666.0,40,1
197,7,631,595.5,1,1
198,7,963,748.5,40,1
199,8,871,734.0,1,1
