node,hopcount,latency,power,deploymentPenalty,cost
138,5,443,663.5,40,1
139,6,665,653.0,1,1
140,5,485,590.5,40,1
141,5,605,768.0,1,1
142,5,450,770.5,40,1
143,6,991,657.5,1,1
144,5,741,574.0,40,1
145,6,460,586.0,1,1
146,4,505,531.5,40,1
147,5,519,691.0,1,1
148,6,625,740.5,40,1
149,5,682,624.0,1,1
150,6,727,540.5,40,1
151,4,322,645.5,1,1
152,6,643,766.0,40,1
153,6,572,7500.0,1,1
154,5,564,613.0,40,1
155,6,743,620.0,1,1
156,6,529,690.0,40,1
157,6,670,771.0,1,1
158,5,541,716.0,40,1
159,5,580,704.0,1,1
160,5,446,673.0,40,1
161,6,541,630.0,1,1
162,6,643,749.5,40,1
163,5,550,679.5,1,1
164,5,675,558.0,40,1
165,5,599,726.0,1,1
166,5,424,838.5,40,1
167,5,517,604.5,1,1
168,5,461,668.0,40,1
169,4,608,801.5,1,1
170,6,1100,684.0,40,1
171,5,458,768.0,1,1
172,5,658,594.0,40,1
173,5,419,545.0,1,1
174,5,407,581.5,40,1
175,1,0,717.0,1,1
176,5,532,623.5,40,1
177,5,502,722.5,1,1
178,6,736,818.0,40,1
179,6,541,739.0,1,1
180,6,757,574.0,40,1
181,4,666,771.5,1,1
182,4,501,809.0,40,1
183,5,561,802.0,1,1
184,4,302,622.0,40,1
185,3,390,596.0,1,1
186,5,595,738.0,40,1
187,4,404,606.0,1,1
188,4,406,807.0,40,1
189,3,282,551.5,1,1
190,4,493,561.0,40,1
191,3,234,663.0,1,1
192,5,952,664.5,40,1
193,6,786,586.5,1,1
194,5,573,810.5,40,1
195,2,156,618.0,1,1
196,4,582,666.0,40,1
197,6,643,595.5,1,1
198,5,792,748.5,40,1
199,7,883,734.0,1,1
