node,hopcount,latency,power,deploymentPenalty,cost
107,4,238,668.0,40,1
108,4,351,715.5,1,1
109,5,886,652.0,40,1
110,4,742,715.0,1,1
111,5,780,572.5,40,1
112,3,660,577.0,1,1
113,6,935,797.5,40,1
114,5,628,763.5,1,1
115,6,1141,759.0,40,1
116,4,825,552.0,1,1
117,6,1057,819.0,40,1
118,4,771,565.5,1,1
119,6,734,741.5,40,1
120,6,1039,661.5,1,1
121,6,529,651.5,40,1
122,5,516,540.5,1,1
123,6,498,815.5,40,1
124,6,709,551.5,1,1
125,6,953,542.0,40,1
126,5,834,796.0,1,1
127,6,1072,808.5,40,1
128,5,994,541.0,1,1
129,6,864,563.0,40,1
130,6,992,820.5,1,1
131,4,855,821.5,40,1
132,6,670,824.5,1,1
133,5,865,809.5,40,1
134,5,594,609.5,1,1
135,5,454,540.0,40,1
136,6,1071,553.5,1,1
137,5,808,573.5,40,1
138,5,811,663.5,1,1
139,5,403,653.0,40,1
140,5,552,590.5,1,1
141,5,973,768.0,40,1
142,5,461,770.5,1,1
143,6,624,657.5,40,1
144,6,602,574.0,1,1
145,6,414,586.0,40,1
146,4,873,531.5,1,1
147,5,887,691.0,40,1
148,6,993,740.5,1,1
149,5,672,624.0,40,1
150,5,533,540.5,1,1
151,4,690,645.5,40,1
152,6,945,766.0,1,1
153,6,940,7500.0,40,1
154,3,219,613.0,1,1
155,6,686,620.0,40,1
156,6,897,690.0,1,1
157,5,476,771.0,40,1
158,5,552,716.0,1,1
159,5,948,704.0,40,1
160,5,814,673.0,1,1
161,6,843,630.0,40,1
162,6,945,749.5,1,1
163,4,339,679.5,40,1
164,6,676,558.0,1,1
165,5,967,726.0,40,1
166,5,792,838.5,1,1
167,5,453,604.5,40,1
168,5,286,668.0,1,1
169,2,344,801.5,40,1
170,2,148,684.0,1,1
171,5,454,768.0,40,1
172,5,601,594.0,1,1
173,5,787,545.0,40,1
174,5,474,581.5,1,1
175,5,952,717.0,40,1
176,4,321,623.5,1,1
177,5,438,722.5,40,1
178,5,574,818.0,1,1
179,6,843,739.0,40,1
180,4,419,574.0,1,1
181,6,1160,771.5,40,1
182,6,995,809.0,1,1
183,5,546,802.0,40,1
184,5,509,622.0,1,1
185,4,891,596.0,40,1
186,4,384,738.0,1,1
187,4,772,606.0,40,1
188,6,1030,807.0,1,1
189,5,946,551.5,40,1
190,6,1117,561.0,1,1
191,5,489,663.0,40,1
192,1,0,664.5,1,1
193,6,722,586.5,40,1
194,7,1197,810.5,1,1
195,6,1108,618.0,40,1
196,5,1083,666.0,1,1
197,6,1011,595.5,40,1
198,6,1293,748.5,1,1
199,7,1251,734.0,40,1
