node,hopcount,latency,power,deploymentPenalty,cost
107,4,375,668.0,40,1
108,4,329,715.5,1,1
109,5,382,652.0,40,1
110,4,327,715.0,1,1
111,4,295,572.5,40,1
112,5,328,577.0,1,1
113,6,584,797.5,40,1
114,6,734,763.5,1,1
115,6,637,759.0,40,1
116,6,493,552.0,1,1
117,6,553,819.0,40,1
118,6,439,565.5,1,1
119,5,619,741.5,40,1
120,6,535,661.5,1,1
121,1,0,651.5,40,1
122,5,494,540.5,1,1
123,4,268,815.5,40,1
124,3,294,551.5,1,1
125,6,449,542.0,40,1
126,5,391,796.0,1,1
127,6,568,808.5,40,1
128,5,570,541.0,1,1
129,5,379,563.0,40,1
130,6,525,820.5,1,1
131,6,523,821.5,40,1
132,5,532,824.5,1,1
133,5,441,809.5,40,1
134,5,572,609.5,1,1
135,6,560,540.0,40,1
136,6,499,553.5,1,1
137,5,393,573.5,40,1
138,5,292,663.5,1,1
139,5,540,653.0,40,1
140,5,530,590.5,1,1
141,5,558,768.0,40,1
142,4,289,770.5,1,1
143,6,475,657.5,40,1
144,6,652,574.0,1,1
145,5,335,586.0,40,1
146,6,541,531.5,1,1
147,5,494,691.0,40,1
148,6,612,740.5,1,1
149,6,579,624.0,40,1
150,6,545,540.5,1,1
151,6,358,645.5,40,1
152,5,460,766.0,1,1
153,5,379,7500.0,40,1
154,6,527,613.0,1,1
155,5,560,620.0,40,1
156,6,516,690.0,1,1
157,6,488,771.0,40,1
158,6,564,716.0,1,1
159,5,567,704.0,40,1
160,5,399,673.0,1,1
161,5,358,630.0,40,1
162,5,460,749.5,1,1
163,5,431,679.5,40,1
164,3,261,558.0,1,1
165,5,448,726.0,40,1
166,5,411,838.5,1,1
167,6,381,604.5,40,1
168,5,423,668.0,1,1
169,6,644,801.5,40,1
170,5,381,684.0,1,1
171,5,591,768.0,40,1
172,5,789,594.0,1,1
173,5,372,545.0,40,1
174,5,452,581.5,1,1
175,5,528,717.0,40,1
176,5,413,623.5,1,1
177,6,366,722.5,40,1
178,5,711,818.0,1,1
179,5,358,739.0,40,1
180,5,548,574.0,1,1
181,6,656,771.5,40,1
182,6,491,809.0,1,1
183,5,683,802.0,40,1
184,5,419,622.0,1,1
185,5,630,596.0,40,1
186,5,476,738.0,1,1
187,4,231,606.0,40,1
188,6,337,807.0,1,1
189,5,522,551.5,40,1
190,6,517,561.0,1,1
191,3,294,663.0,40,1
192,6,529,664.5,1,1
193,7,650,586.5,40,1
194,7,597,810.5,1,1
195,6,684,618.0,40,1
196,6,822,666.0,1,1
197,6,596,595.5,40,1
198,7,1032,748.5,1,1
199,7,836,734.0,40,1
