node,hopcount,latency,power,deploymentPenalty,cost
190,5,589,561.0,1,1
191,4,409,663.0,40,1
192,4,762,664.5,1,1
193,6,727,586.5,40,1
194,6,669,810.5,1,1
195,5,550,618.0,40,1
196,4,525,666.0,1,1
197,5,453,595.5,40,1
198,5,735,748.5,1,1
199,6,693,734.0,40,1
