node,hopcount,latency,power,deploymentPenalty,cost
160,5,581,673.0,1,1
161,7,812,630.0,40,1
162,7,914,749.5,1,1
163,7,825,679.5,40,1
164,7,983,558.0,1,1
165,7,898,726.0,40,1
166,7,723,838.5,1,1
167,7,842,604.5,40,1
168,7,898,668.0,1,1
169,6,907,801.5,40,1
170,8,1399,684.0,1,1
171,6,745,768.0,40,1
172,8,1224,594.0,1,1
173,3,464,545.0,40,1
174,7,844,581.5,1,1
175,7,883,717.0,40,1
176,7,807,623.5,1,1
177,7,827,722.5,40,1
178,7,877,818.0,1,1
179,7,953,739.0,40,1
180,7,932,574.0,1,1
181,7,995,771.5,40,1
182,7,830,809.0,1,1
183,8,1024,802.0,40,1
184,7,749,622.0,1,1
185,6,822,596.0,40,1
186,7,870,738.0,1,1
187,6,703,606.0,40,1
188,7,797,807.0,1,1
189,7,877,551.5,40,1
190,7,982,561.0,1,1
191,7,828,663.0,40,1
192,7,1251,664.5,1,1
193,8,1111,586.5,40,1
194,8,1062,810.5,1,1
195,8,1039,618.0,40,1
196,7,1014,666.0,1,1
197,2,240,595.5,40,1
198,8,1224,748.5,1,1
199,1,0,734.0,40,1
