node,hopcount,latency,power,deploymentPenalty,cost
159,6,837,704.0,40,1
160,5,581,673.0,1,1
161,5,580,630.0,40,1
162,5,682,749.5,1,1
163,6,586,679.5,40,1
164,5,707,558.0,1,1
165,5,670,726.0,40,1
166,6,681,838.5,1,1
167,6,603,604.5,40,1
168,6,529,668.0,1,1
169,5,641,801.5,40,1
170,6,457,684.0,1,1
171,4,441,768.0,40,1
172,6,741,594.0,1,1
173,5,554,545.0,40,1
174,5,745,581.5,1,1
175,6,743,717.0,40,1
176,6,568,623.5,1,1
177,6,588,722.5,40,1
178,6,817,818.0,1,1
179,5,580,739.0,40,1
180,6,694,574.0,1,1
181,5,653,771.5,40,1
182,5,488,809.0,1,1
183,6,789,802.0,40,1
184,5,689,622.0,1,1
185,5,556,596.0,40,1
186,5,531,738.0,1,1
187,5,437,606.0,40,1
188,5,523,807.0,1,1
189,6,715,551.5,40,1
190,5,610,561.0,1,1
191,5,740,663.0,40,1
192,6,686,664.5,1,1
193,7,872,586.5,40,1
194,6,690,810.5,1,1
195,7,899,618.0,40,1
196,6,748,666.0,1,1
197,6,778,595.5,40,1
198,7,958,748.5,1,1
199,7,1018,734.0,40,1
