node,hopcount,latency,power,deploymentPenalty,cost
127,4,372,808.5,40,1
128,4,534,541.0,1,1
129,4,318,563.0,40,1
130,4,270,820.5,1,1
131,5,449,821.5,40,1
132,5,521,824.5,1,1
133,4,405,809.5,40,1
134,3,317,609.5,1,1
135,5,251,540.0,40,1
136,5,405,553.5,1,1
137,4,238,573.5,40,1
138,6,216,663.5,1,1
139,4,360,653.0,40,1
140,3,275,590.5,1,1
141,4,403,768.0,40,1
142,5,288,770.5,1,1
143,5,367,657.5,40,1
144,2,249,574.0,1,1
145,5,371,586.0,40,1
146,5,467,531.5,1,1
147,4,293,691.0,40,1
148,5,304,740.5,1,1
149,5,518,624.0,40,1
150,3,235,540.5,1,1
151,5,284,645.5,40,1
152,4,399,766.0,1,1
153,5,396,7500.0,40,1
154,5,450,613.0,1,1
155,5,483,620.0,40,1
156,5,208,690.0,1,1
157,3,178,771.0,40,1
158,5,379,716.0,1,1
159,5,554,704.0,40,1
160,4,244,673.0,1,1
161,4,297,630.0,40,1
162,4,399,749.5,1,1
163,4,354,679.5,40,1
164,5,550,558.0,1,1
165,6,372,726.0,40,1
166,5,398,838.5,1,1
167,5,270,604.5,40,1
168,3,251,668.0,1,1
169,5,570,801.5,40,1
170,5,285,684.0,1,1
171,4,411,768.0,40,1
172,5,778,594.0,1,1
173,4,217,545.0,40,1
174,3,197,581.5,1,1
175,4,492,717.0,40,1
176,2,108,623.5,1,1
177,5,255,722.5,40,1
178,4,531,818.0,1,1
179,4,297,739.0,40,1
180,5,364,574.0,1,1
181,5,658,771.5,40,1
182,5,493,809.0,1,1
183,4,503,802.0,40,1
184,5,332,622.0,1,1
185,4,594,596.0,40,1
186,4,399,738.0,1,1
187,4,300,606.0,40,1
188,4,330,807.0,1,1
189,2,210,551.5,40,1
190,4,417,561.0,1,1
191,4,438,663.0,40,1
192,5,353,664.5,1,1
193,6,539,586.5,40,1
194,5,497,810.5,1,1
195,5,648,618.0,40,1
196,5,786,666.0,1,1
197,5,441,595.5,40,1
198,6,996,748.5,1,1
199,6,681,734.0,40,1
