node,hopcount,latency,power,deploymentPenalty,cost
119,5,596,741.5,40,1
120,2,153,661.5,1,1
121,5,382,651.5,40,1
122,3,187,540.5,1,1
123,4,355,815.5,40,1
124,5,562,551.5,1,1
125,3,229,542.0,40,1
126,4,273,796.0,1,1
127,2,186,808.5,40,1
128,3,304,541.0,1,1
129,4,272,563.0,40,1
130,4,218,820.5,1,1
131,4,421,821.5,40,1
132,5,535,824.5,1,1
133,3,175,809.5,40,1
134,3,265,609.5,1,1
135,5,379,540.0,40,1
136,5,836,553.5,1,1
137,4,308,573.5,40,1
138,5,377,663.5,1,1
139,5,386,653.0,40,1
140,3,223,590.5,1,1
141,4,473,768.0,40,1
142,5,358,770.5,1,1
143,4,729,657.5,40,1
144,4,435,574.0,1,1
145,5,312,586.0,40,1
146,4,439,531.5,1,1
147,4,363,691.0,40,1
148,5,374,740.5,1,1
149,3,420,624.0,40,1
150,5,421,540.5,1,1
151,4,256,645.5,40,1
152,4,353,766.0,1,1
153,5,466,7500.0,40,1
154,5,472,613.0,1,1
155,4,379,620.0,40,1
156,5,278,690.0,1,1
157,5,364,771.0,40,1
158,5,449,716.0,1,1
159,5,544,704.0,40,1
160,4,314,673.0,1,1
161,4,251,630.0,40,1
162,4,353,749.5,1,1
163,5,323,679.5,40,1
164,5,529,558.0,1,1
165,5,533,726.0,40,1
166,5,388,838.5,1,1
167,5,340,604.5,40,1
168,3,199,668.0,1,1
169,4,542,801.5,40,1
170,5,358,684.0,1,1
171,5,437,768.0,40,1
172,4,428,594.0,1,1
173,4,287,545.0,40,1
174,3,145,581.5,1,1
175,3,262,717.0,40,1
176,4,294,623.5,1,1
177,5,325,722.5,40,1
178,5,557,818.0,1,1
179,4,516,739.0,40,1
180,4,495,574.0,1,1
181,3,436,771.5,40,1
182,3,271,809.0,1,1
183,5,529,802.0,40,1
184,4,276,622.0,1,1
185,3,364,596.0,40,1
186,4,432,738.0,1,1
187,4,338,606.0,40,1
188,2,144,807.0,1,1
189,3,256,551.5,40,1
190,2,231,561.0,1,1
191,3,208,663.0,40,1
192,5,886,664.5,1,1
193,6,609,586.5,40,1
194,3,311,810.5,1,1
195,4,418,618.0,40,1
196,4,556,666.0,1,1
197,5,511,595.5,40,1
198,5,766,748.5,1,1
199,6,751,734.0,40,1
