node,hopcount,latency,power,deploymentPenalty,cost
137,5,392,573.5,40,1
138,6,358,663.5,1,1
139,6,538,653.0,40,1
140,5,587,590.5,1,1
141,5,557,768.0,40,1
142,6,532,770.5,1,1
143,6,570,657.5,40,1
144,4,427,574.0,1,1
145,6,409,586.0,40,1
146,6,611,531.5,1,1
147,6,471,691.0,40,1
148,6,507,740.5,1,1
149,5,612,624.0,40,1
150,3,297,540.5,1,1
151,6,428,645.5,40,1
152,5,579,766.0,1,1
153,6,453,7500.0,40,1
154,6,472,613.0,1,1
155,6,551,620.0,40,1
156,6,411,690.0,1,1
157,1,0,771.0,40,1
158,6,623,716.0,1,1
159,6,641,704.0,40,1
160,5,398,673.0,1,1
161,5,477,630.0,40,1
162,5,579,749.5,1,1
163,5,376,679.5,40,1
164,6,635,558.0,1,1
165,6,514,726.0,40,1
166,6,485,838.5,1,1
167,5,393,604.5,40,1
168,5,563,668.0,1,1
169,6,714,801.5,40,1
170,6,455,684.0,1,1
171,5,502,768.0,40,1
172,6,614,594.0,1,1
173,5,371,545.0,40,1
174,5,509,581.5,1,1
175,6,670,717.0,40,1
176,4,286,623.5,1,1
177,5,378,722.5,40,1
178,6,709,818.0,1,1
179,5,618,739.0,40,1
180,5,597,574.0,1,1
181,6,726,771.5,40,1
182,6,561,809.0,1,1
183,6,681,802.0,40,1
184,5,617,622.0,1,1
185,6,772,596.0,40,1
186,5,421,738.0,1,1
187,6,478,606.0,40,1
188,5,462,807.0,1,1
189,4,388,551.5,40,1
190,6,595,561.0,1,1
191,5,493,663.0,40,1
192,5,476,664.5,1,1
193,6,662,586.5,40,1
194,7,675,810.5,1,1
195,7,826,618.0,40,1
196,7,964,666.0,1,1
197,6,595,595.5,40,1
198,8,1174,748.5,1,1
199,7,835,734.0,40,1
