node,hopcount,latency,power,deploymentPenalty,cost
185,3,280,596.0,40,1
186,5,539,738.0,1,1
187,4,294,606.0,40,1
188,4,296,807.0,1,1
189,3,172,551.5,40,1
190,4,383,561.0,1,1
191,3,124,663.0,40,1
192,5,842,664.5,1,1
193,6,655,586.5,40,1
194,5,463,810.5,1,1
195,4,334,618.0,40,1
196,4,472,666.0,1,1
197,6,618,595.5,40,1
198,5,682,748.5,1,1
199,7,858,734.0,40,1
