node,hopcount,latency,power,deploymentPenalty,cost
134,5,947,609.5,1,1
135,5,501,540.0,40,1
136,6,731,553.5,1,1
137,6,781,573.5,40,1
138,6,784,663.5,1,1
139,5,915,653.0,40,1
140,5,905,590.5,1,1
141,6,946,768.0,40,1
142,5,508,770.5,1,1
143,5,624,657.5,40,1
144,6,1027,574.0,1,1
145,5,710,586.0,40,1
146,5,846,531.5,1,1
147,5,869,691.0,40,1
148,5,762,740.5,1,1
149,6,949,624.0,40,1
150,6,671,540.5,1,1
151,5,663,645.5,40,1
152,5,830,766.0,1,1
153,5,709,7500.0,40,1
154,5,622,613.0,1,1
155,6,741,620.0,40,1
156,5,666,690.0,1,1
157,6,614,771.0,40,1
158,5,599,716.0,1,1
159,4,717,704.0,40,1
160,6,787,673.0,1,1
161,5,728,630.0,40,1
162,5,830,749.5,1,1
163,5,725,679.5,40,1
164,5,936,558.0,1,1
165,6,940,726.0,40,1
166,4,561,838.5,1,1
167,5,575,604.5,40,1
168,5,456,668.0,1,1
169,5,949,801.5,40,1
170,5,756,684.0,1,1
171,5,624,768.0,40,1
172,1,0,594.0,1,1
173,6,760,545.0,40,1
174,5,827,581.5,1,1
175,5,658,717.0,40,1
176,5,788,623.5,1,1
177,5,560,722.5,40,1
178,5,744,818.0,1,1
179,5,642,739.0,40,1
180,5,621,574.0,1,1
181,4,712,771.5,40,1
182,4,547,809.0,1,1
183,5,716,802.0,40,1
184,5,967,622.0,1,1
185,5,864,596.0,40,1
186,5,851,738.0,1,1
187,5,745,606.0,40,1
188,5,486,807.0,1,1
189,5,652,551.5,40,1
190,5,666,561.0,1,1
191,5,817,663.0,40,1
192,5,601,664.5,1,1
193,6,844,586.5,40,1
194,6,746,810.5,1,1
195,6,814,618.0,40,1
196,6,1056,666.0,1,1
197,7,984,595.5,40,1
198,7,1266,748.5,1,1
199,8,1224,734.0,40,1
